column_name,korean_name,description,business_rule,sample_values,unit,is_code_column,aggregation_functions,is_sensitive
ASSEMBLY_ACTUAL_BY_CHARGER,일일리프트,일일리프트,,,,N,,N
ASSEMBLY_ACTUAL_BY_CUSTOMER_O_N,반제품계획예측리포트(오더번호),반제품계획예측리포트(오더번호),,,,N,,N
ASSEMBLY_ACTUAL_CANCEL_MASTER,반제품생산실적취소,반제품생산실적취소,,,,N,,N
ASSEMBLY_ACTUAL_LIST,반제품생산리스트,반제품생산리스트,,,,N,,N
ASSEMBLY_ACTUAL_MASTER,반제품생산실적관리,반제품생산실적관리,,,,N,,N
ASSEMBLY_ACTUAL_MODIFY,생산실적수정,생산실적수정,,,,N,,N
ASSEMBLY_ACTUAL_QTY,실적수량,실적수량 (수량),,,EA,N,"SUM,AVG",N
ASSEMBLY_ACTUAL_REPORT,반제품실적리포트,반제품실적리포트,,,,N,,N
ASSEMBLY_ACTUAL_RESULT_LIST,반제품실적리스트,반제품실적리스트,,,,N,,N
ASSEMBLY_ACTUAL_RESULT_REPORT,반제품실적리포트,반제품실적리포트,,,,N,,N
ASSEMBLY_ACTUAL_STATUS,상태,상태,,,,Y,,N
ASSEMBLY_ARRIVAL_LIST,반제품도착리스트,반제품도착리스트,,,,N,,N
ASSEMBLY_BARCODE,생산실적(LSU),생산실적(LSU) (코드 값),,,,Y,,N
ASSEMBLY_BARCODE_SCAN_CHECK,반제품바코드스캔실사,반제품바코드스캔실사 (코드 값),,,,Y,,N
ASSEMBLY_BILL_COLLECTION,수금이력관리,수금이력관리,,,,N,,N
ASSEMBLY_CURRENT_INVENTORY_DETAIL_LIST,단품재고상세목록,단품재고상세목록,,,,N,,N
ASSEMBLY_CURRENT_INVENTORY_LIST,반제품재고리스트,반제품재고리스트,,,,N,,N
ASSEMBLY_CURRENT_INVENTORY_MASTER,반제품재고관리,반제품재고관리,,,,N,,N
ASSEMBLY_CURRENT_INVENTORY_SUMMARY_LIST,단품재고상세LIST,단품재고상세LIST,,,,N,"SUM,AVG",N
ASSEMBLY_DAILY_INVENTORY_LIST,반제품일일재고리스트,반제품일일재고리스트,,,,N,,N
ASSEMBLY_DATE,롯트카드 발행일자,롯트카드 발행일자 (날짜),,,,N,"MIN,MAX",Y
ASSEMBLY_FREE_ISSUE_CANCEL_MASTER,반제품무상외주가공출고취소,반제품무상외주가공출고취소,,,,N,,N
ASSEMBLY_FREE_ISSUE_MASTER,반제품무상외주가공출고,반제품무상외주가공출고,,,,N,,N
ASSEMBLY_FREE_OUTSIDE_MANUFACTURE,반제품무상외주가공,반제품무상외주가공,,,,N,,N
ASSEMBLY_FREE_RECEIPT_CANCEL_LIST,？,？,,,,N,,N
ASSEMBLY_FREE_RECEIPT_SUM_REPORT,반제품무상입고합계리포트,반제품무상입고합계리포트,,,,N,"SUM,AVG",N
ASSEMBLY_FREE_SUBCONTRACT_OTHER_RECEIPT,반제품무상외주가공기타입고,반제품무상외주가공기타입고,,,,N,,N
ASSEMBLY_FREE_SUBCONTRACT_OTHER_RECEIPT_CANCEL,반제품무상외주가공기타입고취소,반제품무상외주가공기타입고취소,,,,N,,N
ASSEMBLY_FREE_SUBCONTRACT_RECEIPT,반제품무상외주가공입고관리,반제품무상외주가공입고관리,,,,N,,N
ASSEMBLY_FREE_SUBCONTRACT_RECEIPT_CACNEL,반제품무상외주가공입고취소,반제품무상외주가공입고취소,,,,N,,N
ASSEMBLY_INVENTORY,반제품재고,반제품재고,,,,N,,N
ASSEMBLY_INVENTORY_ADJUST,반제품재고조정,반제품재고조정,,,,N,,N
ASSEMBLY_INVENTORY_CHECK,반제품재고조사,반제품재고조사,,,,N,,N
ASSEMBLY_INVENTORY_CHECK_LIST,단품제고LIST,단품제고LIST,,,,N,,N
ASSEMBLY_INVENTORY_CHECK_LIST_REPORT,반제품재고조사리포트,반제품재고조사리포트,,,,N,,N
ASSEMBLY_INVENTORY_CHECK_REPORT,단품재고검사리포트,단품재고검사리포트,,,,N,,N
ASSEMBLY_INVENTORY_CLOSE,반제품재고결산,반제품재고결산,,,,N,,N
ASSEMBLY_INVENTORY_CLOSE_REPORT,반제품재고결산리포트,반제품재고결산리포트,,,,N,,N
ASSEMBLY_INVENTORY_LIST,반제품재고리스트,반제품재고리스트,,,,N,,N
ASSEMBLY_INVENTORY_QTY,반제품재고수량,반제품재고수량 (수량),,,EA,N,"SUM,AVG",N
ASSEMBLY_INVENTORY_QUERY,반제품재고조회,반제품재고조회,,,,N,,N
ASSEMBLY_INVENTORY_REPORT,반제품재고리포트,반제품재고리포트,,,,N,,N
ASSEMBLY_INVENTORY_SUMMARY,제품재고합계,제품재고합계,,,,N,"SUM,AVG",N
ASSEMBLY_INVENTORY_SUMMARY_LIST,단품재고합계목록,단품재고합계목록,,,,N,"SUM,AVG",N
ASSEMBLY_INVENTROY_CLOSE_REPORT,반제품결산리포트,반제품결산리포트,,,,N,,N
ASSEMBLY_INV_QUERY,반제품재고조회,반제품재고조회,,,,N,,N
ASSEMBLY_ISSUE,반제품출고,반제품출고,,,,N,,N
ASSEMBLY_ISSUE_HISTORY,반제품출고이력,반제품출고이력,,,,N,,N
ASSEMBLY_ISSUE_LIST,반제품출고리스트,반제품출고리스트,,,,N,,N
ASSEMBLY_ISSUE_RETURN_HSITORY,단품출고이력,단품출고이력,,,,N,,N
ASSEMBLY_ISSUE_RETURN_INVOICE,반성품출고반회인보이스,반성품출고반회인보이스,,,,N,,N
ASSEMBLY_ISSUE_RETURN_LIST,반성품출고반회목록,반성품출고반회목록,,,,N,,N
ASSEMBLY_ISSUE_RETURN_MASTER,반제품출고반품관리,반제품출고반품관리,,,,N,,N
ASSEMBLY_LINE_TYPE,라인타입,라인타입,,,,Y,,N
ASSEMBLY_MASS_ISSUE_MASTER,반제품양산출고관리,반제품양산출고관리,,,,N,,N
ASSEMBLY_MASTER_PLAN,반제품생산계획,반제품생산계획,,,,N,,N
ASSEMBLY_MASTER_PLAN_LIST,반제품계획리스트,반제품계획리스트,,,,N,,N
ASSEMBLY_MASTER_PLAN_MATRIX,반제품계획(매트릭스),반제품계획(매트릭스),,,,N,,N
ASSEMBLY_MOVE_LIST,반제품이동목록,반제품이동목록,,,,N,,N
ASSEMBLY_ORDER,반제품주문,반제품주문,,,,N,,N
ASSEMBLY_ORDER_DATE,주문일자,주문일자 (날짜),,,,N,"MIN,MAX",N
ASSEMBLY_ORDER_QTY,반성품지시수량,반성품지시수량 (수량),,,EA,N,"SUM,AVG",N
ASSEMBLY_ORDER_STATUS,주문상태,주문상태,,,,Y,,N
ASSEMBLY_OTHER_ISSUE_CANCEL_MASTER,반제품출고취소,반제품출고취소,,,,N,,N
ASSEMBLY_OTHER_ISSUE_MASTER,반제품출고관리(수동),반제품출고관리(수동),,,,N,,N
ASSEMBLY_OTHER_RECEIPT_LIST,반제품입고관리리스트(수동),반제품입고관리리스트(수동),,,,N,,N
ASSEMBLY_OTHER_RECEIPT_MASTER,반제품입고관리(수동),반제품입고관리(수동),,,,N,,N
ASSEMBLY_OTHER_SHIIPING,반제품기타판매,반제품기타판매,,,,N,,N
ASSEMBLY_OTHER_SHIPPING_MASTER,반제품납품관리(수동),반제품납품관리(수동),,,,N,,N
ASSEMBLY_PLAN,반제품계획,반제품계획,,,,N,,N
ASSEMBLY_PLANNING,반제품생산계획,반제품생산계획,,,,N,,N
ASSEMBLY_PLAN_BY_DATE,반제품일별생산계획,반제품일별생산계획 (날짜),,,,N,"MIN,MAX",N
ASSEMBLY_PLAN_BY_MFS,월간생산계획(제작기준),월간생산계획(제작기준),,,,N,,N
ASSEMBLY_PLAN_BY_ORDER_NO,월간생산계획(오더),월간생산계획(오더),,,,N,,N
ASSEMBLY_PLAN_EXISTS,반제품계획유무,반제품계획유무,,,,N,,N
ASSEMBLY_PLAN_HISTORY,반제품계획이력,반제품계획이력,,,,N,,N
ASSEMBLY_PLAN_INSERT,반제품계획등록,반제품계획등록,,,,N,,N
ASSEMBLY_PLAN_LIST,반제품계획리스트,반제품계획리스트,,,,N,,N
ASSEMBLY_PLAN_MASTER,SMT 생산계획,SMT 생산계획,,,,N,,N
ASSEMBLY_PLAN_MONTHLY_MASTER,반제품 생산계획(월별),반제품 생산계획(월별),,,,N,,N
ASSEMBLY_PLAN_REPORT,반제품계획리포트,반제품계획리포트,,,,N,,N
ASSEMBLY_PLAN_REQUIREMENT_MASTER,반제품소요계획관리,반제품소요계획관리,,,,N,,N
ASSEMBLY_PLAN_TIME_REPORT,반제품시간별계획리포트,반제품시간별계획리포트,,,,N,"MIN,MAX",N
ASSEMBLY_PLAN_VS_ACTUAL,반제품계획및 실적,반제품계획및 실적,,,,N,,N
ASSEMBLY_PLAN_VS_ACTUAL_BY_CUSTOMER_ORDER_NO_LIST,고객별반제품계획대비실적목록,고객별반제품계획대비실적목록,,,,N,,N
ASSEMBLY_PLAN_VS_ACTUAL_LIST,담품계획대비실적목록,담품계획대비실적목록,,,,N,,N
ASSEMBLY_PLAN_VS_ACTUAL_REPORT,반제품계획대비실적,반제품계획대비실적,,,,N,,N
ASSEMBLY_PRODUCT_RESULT_LIST,반제품 생산실적,반제품 생산실적,,,,N,,N
ASSEMBLY_QUICK_SHIPPING_REQUEST_MASTER,반제품납품신청관리(직접),반제품납품신청관리(직접),,,,N,,N
ASSEMBLY_RECEIPT,반제품창고,반제품창고,,,,N,,N
ASSEMBLY_RECEIPT_CANCEL_LIST,반제품입고취소리스트,반제품입고취소리스트,,,,N,,N
ASSEMBLY_RECEIPT_CANCEL_MASTER,반제품입고취소,반제품입고취소,,,,N,,N
ASSEMBLY_RECEIPT_HISTORY,반제품입고이력,반제품입고이력,,,,N,,N
ASSEMBLY_RECEIPT_HISTORY_MASTER,반제품입고이력,반제품입고이력,,,,N,,N
ASSEMBLY_RECEIPT_LIST,반제품입고리스트,반제품입고리스트,,,,N,,N
ASSEMBLY_RECEIPT_REPORT,반제품입고리포트,반제품입고리포트,,,,N,,N
ASSEMBLY_RESULT,반제품실적,반제품실적,,,,N,,N
ASSEMBLY_RESULT_CANCEL,반제품 실적취소,반제품 실적취소,,,,N,,N
ASSEMBLY_RESULT_LIST,반제품실적,반제품실적,,,,N,,N
ASSEMBLY_RESULT_MASTER,반제품실적관리,반제품실적관리,,,,N,,N
ASSEMBLY_SALE_BILL_COLLECTION,반제품납품미수금,반제품납품미수금,,,,N,,N
ASSEMBLY_SALE_BILL_COLLECTION_MASTER,반제품납품미수금관리,반제품납품미수금관리,,,,N,,N
ASSEMBLY_SALE_INVOICE_CONFIRM_HISTORY,반성품판매인보이스확인이력,반성품판매인보이스확인이력,,,,N,,N
ASSEMBLY_SALE_INVOICE_ISSUE_CONFIRM,반제품납품인보이스확인,반제품납품인보이스확인,,,,N,,N
ASSEMBLY_SALE_INVOICE_LIST,반성품판매인보이스목록,반성품판매인보이스목록,,,,N,,N
ASSEMBLY_SALE_INVOICE_MASTER,반제품납품인보이스관리,반제품납품인보이스관리,,,,N,,N
ASSEMBLY_SALE_OUTSIDE_MANUFACTURE,반제품외주가공,반제품외주가공,,,,N,,N
ASSEMBLY_SALE_PLAN_LIST,반제품출하계획리스트,반제품출하계획리스트,,,,N,,N
ASSEMBLY_SALE_PRICE,반성품판매가격,반성품판매가격,,,KRW,N,,N
ASSEMBLY_SALE_SUBCONTRACT_RECEIPT,반제품외주가공입고관리,반제품외주가공입고관리,,,,N,,N
ASSEMBLY_SALE_SUBCONTRACT_RECEIPT_CACNEL,반제품외주가공입고취소,반제품외주가공입고취소,,,,N,,N
ASSEMBLY_SEQUENCE,항번,항번,,,,N,,N
ASSEMBLY_SHIPPING,반제품납품출고,반제품납품출고,,,,N,,N
ASSEMBLY_SHIPPING_CANCEL_MASTER,반제품납품취소,반제품납품취소,,,,N,,N
ASSEMBLY_SHIPPING_HISTORY,납품이력,납품이력,,,,N,,N
ASSEMBLY_SHIPPING_INVOICE_LIST,반성품출하인보이스목록,반성품출하인보이스목록,,,,N,,N
ASSEMBLY_SHIPPING_LIST,단품출하리스트,단품출하리스트,,,,N,,N
ASSEMBLY_SHIPPING_MASTER,반제품납품관리,반제품납품관리,,,,N,,N
ASSEMBLY_SHIPPING_PLAN,반제품납품계획관리,반제품납품계획관리,,,,N,,N
ASSEMBLY_SHIPPING_PLAN_LIST,판매계획이력,판매계획이력,,,,N,,N
ASSEMBLY_SHIPPING_PLAN_MASTER,반제품출하계획,반제품출하계획,,,,N,,N
ASSEMBLY_SHIPPING_QUICK_MASTER,반제품납품관리(직접),반제품납품관리(직접),,,,N,,N
ASSEMBLY_SHIPPING_QUICK_REQEUST_MASTER,단품출하신청관리(직접),단품출하신청관리(직접),,,,N,,N
ASSEMBLY_SHIPPING_REQ,반제품납품신청,반제품납품신청,,,,N,,N
ASSEMBLY_SHIPPING_REQUEST_LIST,단품납품계획,단품납품계획,,,,N,,N
ASSEMBLY_SHIPPING_REQUEST_MASTER,반제품납품신청관리,반제품납품신청관리,,,,N,,N
ASSEMBLY_SHIPPING_RETURN_INVOICE_REPORT,단품납품이력리프트,단품납품이력리프트,,,,N,,N
ASSEMBLY_SHIPPING_RETURN_LIST,이출하반성품반회목록,이출하반성품반회목록,,,,N,,N
ASSEMBLY_SHIPPING_RETURN_MASTER,반제품납품후반품관리,반제품납품후반품관리,,,,N,,N
ASSEMBLY_SVC_ISSUE_CANCEL_MASTER,반제품서비스품출고취소관리,반제품서비스품출고취소관리,,,,N,,N
ASSEMBLY_SVC_ISSUE_MASTER,반제품서비스출고관리,반제품서비스출고관리,,,,N,,N
ASSEMBLY_WORK_COST,반성품생산원가,반성품생산원가,,,,N,,N
ASSEMBLY_WORK_COST_AMT,조립공정원가금액,조립공정원가금액 (금액),,,KRW,N,"SUM,AVG",N
ASSEMBLY_WORK_ORDER,단품관리,단품관리,,,,N,,N
ASSEMBLY_WORK_ORDER_GENERATE,반제품작업지시생성,반제품작업지시생성,,,%,N,AVG,N
ASSEMBLY_WORK_ORDER_LIST,반성품작업지시목록,반성품작업지시목록,,,,N,,N
ASSEMBLY_WORK_ORDER_MASTER,반제품생산작업지시,반제품생산작업지시,,,,N,,N
ASSEMBLY_WORK_ORDER_REPORT,반제품생산작업지시리포트,반제품생산작업지시리포트,,,,N,,N
ASSEMBY_RECEIPT_MASTER,반제품입고관리,반제품입고관리,,,,N,,N
ASSEMPLY_ACTUAL,반제품실적,반제품실적,,,,N,,N
ASSET_LIST,자산리스트,자산리스트,,,,N,,N
ASSY,반제품,반제품,,,,N,,N
ASSY_EXPAND,반제품전개,반제품전개,,,,N,,N
ASSY_EXPLOSION_YN,반제품전개유무,반제품전개유무,,,,Y,,N
ASSY_EXP_DATE,반제품전개일자,반제품전개일자 (날짜),,,,N,"MIN,MAX",N
ASSY_EXP_YN,반제품전개유무,반제품전개유무,,,,Y,,N
ASSY_INV_QUERY,(반)재고조회,(반)재고조회,,,,N,,N
ASSY_OTHER_SHIIPING,(반)기타판매,(반)기타판매,,,,N,,N
ASSY_PART_NO,반제품PART NO,반제품PART NO,,,,N,,N
ASSY_RECEIPT_WH,반제품입고창고,반제품입고창고,,,,N,,N
ASSY_REQ_PLAN_LIST,반제품소요예정,반제품소요예정,,,,N,,N
ASSY_REQ_PLAN_MATRIX,반제품소요예정(Matrix),반제품소요예정(Matrix),,,,N,,N
ASSY_SHIPPING,(반)판매,(반)판매,,,,N,,N
ASSY_SHIPPING_PLAN,(반)판매계획,(반)판매계획,,,,N,,N
ASSY_SHIPPING_REQ,(반)판매신청,(반)판매신청,,,,N,,N
AS_BAD_QTY_LABEL,불량으로처리,불량으로처리 (수량),,,EA,N,"SUM,AVG",N
ATE_RESULT_QUERY,ATE 검사결과조회,ATE 검사결과조회,,,,N,,N
ATTACH,문서붙임,문서붙임,,,,N,,N
ATTACH_FILE,파일첨부,파일첨부,,,,N,,N
ATTAIN_RATE,달성율,달성율,,,%,N,AVG,N
ATTAIN_RATE_SUM,달성율합계,달성율합계,,,%,N,"SUM,AVG",N
ATTENDACE_MANAGE,출근공수관리,출근공수관리,,,,N,,N
ATTENDANCE_QUERY,일일 근태 관리,일일 근태 관리,,,,N,,N
ATTENDANCE_TOTAL,총인원수,총인원수,,,,N,"SUM,AVG",N
ATTN,참조 :,참조 :,,,,N,,N
ATTN_NAME,ATTN 명,ATTN 명,,,,N,,N
ATTR01,Attr01,Attr01,,,,N,,N
ATTR02,Attr02,Attr02,,,,N,,N
ATTR03,Attr03,Attr03,,,,N,,N
ATTR04,Attr04,Attr04,,,,N,,N
ATTR1,속성1,속성1,,,,N,,N
ATTR10,Attr10,Attr10,,,,N,,N
ATTR11,Attr11,Attr11,,,,N,,N
ATTR12,Attr12,Attr12,,,,N,,N
ATTR2,속성2,속성2,,,,N,,N
ATTR3,속성3,속성3,,,,N,,N
ATTR4,속성4,속성4,,,,N,,N
ATTR5,속성5,속성5,,,,N,,N
ATTR6,속성6,속성6,,,,N,,N
ATTR7,속성7,속성7,,,,N,,N
ATTR8,속성8,속성8,,,,N,,N
ATTR9,Attr9,Attr9,,,,N,,N
ATT_ABSENCE_QTY,결근인원수,결근인원수 (수량),,,EA,N,"SUM,AVG",N
ATT_ABSENCE_VALUE,결근공수,결근공수,,,,N,,N
ATT_ACTUAL_WORK_VALUE,실작업공수,실작업공수,,,,N,,N
ATT_ATTENDANCE_MONTH_JOB_GRADE,"""월출근병가등급""","""월출근병가등급""",,,,N,,N
ATT_DESIGN_VALUE,설계변경손실공수,설계변경손실공수,,,,N,,N
ATT_DIRECT_QTY,직접인원수,직접인원수 (수량),,,EA,N,"SUM,AVG",N
ATT_EARLY_VALUE,조기출근공수,조기출근공수,,,,N,,N
ATT_EDUCATION_VALUE,교육손실공수,교육손실공수,,,,N,,N
ATT_ETC_VALUE,기타공수,기타공수,,,,N,,N
ATT_EXTRA_VALUE,특근공수,특근공수,,,,N,,N
ATT_INDIRECT_QTY,간접인원수,간접인원수 (수량),,,EA,N,"SUM,AVG",N
ATT_INDIRECT_VALUE,간접공수,간접공수,,,,N,,N
ATT_INDIRET_QTY,간접인원수,간접인원수 (수량),,,EA,N,"SUM,AVG",N
ATT_LATE_QTY,지각인원수,지각인원수 (수량),,,EA,N,"SUM,AVG",N
ATT_LATE_VALUE,지각공수,지각공수,,,,N,,N
ATT_LEAVE_QTY,조퇴인원수,조퇴인원수 (수량),,,EA,N,"SUM,AVG",N
ATT_LEAVE_VALUE,조퇴공수,조퇴공수,,,,N,,N
ATT_MACHINE_VALUE,설비고장손실공수,설비고장손실공수,,,,N,,N
ATT_MATERIAL_VALUE,원재료손실공수,원재료손실공수,,,,N,,N
ATT_MEETING_VALUE,회의손실공수,회의손실공수,,,,N,,N
ATT_ON_BUSINESS_VALUE,출장손실공수,출장손실공수,,,,N,,N
ATT_OPERATION_RATE,가동율,가동율,,,%,N,AVG,N
ATT_OTHER_LOSS_VALUE,기타손실공수,기타손실공수,,,,N,,N
ATT_OTHER_QTY,기타인원수,기타인원수 (수량),,,EA,N,"SUM,AVG",N
ATT_OTHER_VALUE,기타공수,기타공수,,,,N,,N
ATT_OT_VALUE,잔업공수,잔업공수,,,,N,,N
ATT_REGISTER_QTY,총인원수,총인원수 (수량),,,EA,N,"SUM,AVG",N
ATT_REGISTER_VALUE,총출공수,총출공수,,,,N,,N
ATT_REWORK_VALUE,재작업손실공수,재작업손실공수,,,,N,,N
ATT_SETTING_VALUE,설비세팅손실공수,설비세팅손실공수,,,,N,,N
ATT_STANDARD_VALUE,기준작업시간,기준작업시간,,,,N,,N
ATT_SUPPORT_M_VALUE,지원해준공수,지원해준공수,,,,N,,N
ATT_SUPPORT_P_VALUE,지원받은공수,지원받은공수,,,,N,,N
ATT_TOTAL_LOSS_VALUE,총손실공수,총손실공수,,,,N,"SUM,AVG",N
ATT_TOTAL_WORK_VALUE,총취업공수,총취업공수,,,,N,"SUM,AVG",N
ATT_VACATION_QTY,휴가인원수,휴가인원수 (수량),,,EA,N,"SUM,AVG",N
ATT_VACATION_VALUE,휴가공수,휴가공수,,,,N,,N
ATT_WORK_VALUE,취업공수,취업공수,,,,N,,N
AUDIT_DATE,감사일자,감사일자 (날짜),,,,N,"MIN,MAX",N
AUDIT_MESSAGE_ID,감사메세지ID,감사메세지ID,,,,N,,N
AUG,8월,8월,,,,N,,N
AUTHORITY,권한,권한,,,,N,,N
AUTO_CLOSE,자동종료,자동종료,,,,N,,N
AUTO_CONFIRM,자동승인,자동승인,,,,N,,N
AUTO_CONFIRM_YN,자동승인자,자동승인자,,,,Y,,N
AUTO_CUSTOMER_ORDER_NO,자동고객주문번호,자동고객주문번호,,,,N,,N
AUTO_DISTRIBUTE_YN,자동배부YN,자동배부YN,,,,Y,,N
AUTO_GATHERING,자동실적집계,자동실적집계,,,,N,,N
AUTO_GENERATE,자동생성,자동생성,,,%,N,AVG,N
AUTO_GENERATE_SHIPPING_LOT_NO,판매롯트번호자동생성,판매롯트번호자동생성,,,%,N,AVG,N
AUTO_GROUP_NO,자동그룹번호생성,자동그룹번호생성,,,,N,,N
AUTO_INSERT,자동입력,자동입력,,,,N,,N
AUTO_INSPECT_REQUEST,자동검사신청,자동검사신청,,,,N,,N
AUTO_INVOICE,자동송장번호생성,자동송장번호생성,,,,N,,N
AUTO_INVOICE_NO,자동전표번호,자동전표번호,,,,N,,N
AUTO_ISSUE_PLAN_YN,자동출고계획유무,자동출고계획유무,,,,Y,,N
AUTO_ISSUE_YN,자동출고유무,자동출고유무,,,,Y,,N
AUTO_LOGON,자동로그인,자동로그인,,,,N,,N
AUTO_PLAN,자동계획,자동계획,,,,N,,N
AUTO_PRINT,자동출력,자동출력,,,,N,,N
AUTO_P_O,검사P/O,검사P/O,,,,N,,N
AUTO_RECEIPT,자동입고,자동입고,,,,N,,N
AUTO_RECEIPT_YN,자동입고유무,자동입고유무,,,,Y,,N
AUTO_RECEIVE,자동입고,자동입고,,,,N,,N
AUTO_REQUEST,자동신청,자동신청,,,,N,,N
AUTO_RESET,자동회복,자동회복,,,,N,,N
AUTO_RETRIEVE,자동조회,자동조회,,,,N,,N
AUTO_SAVE,자동저장,자동저장,,,,N,,N
AUTO_SET_INVOICE,송장번호자동부여,송장번호자동부여,,,,N,,N
AUTO_SET_INVOICE_NO,송장번호자동부여,송장번호자동부여,,,,N,,N
AUTO_SET_MATERIAL_QTY,자재수량자동체크,자재수량자동체크 (수량),,,EA,N,"SUM,AVG",N
AUTO_SET_MFS,제번자동생성,제번자동생성,,,,N,,N
AUTO_SET_REAL_ISSUE,실출고자동설정,실출고자동설정,,,,N,,N
AUTO_SHIPPING_PLAN,자동판매계획,자동판매계획,,,,N,,N
AUTO_SHIPPING_PLAN_YN,자동출하여부,자동출하여부,,,,Y,,N
AUTO_START,자동시작,자동시작,,,,N,,N
AUTO_SYNC,자동동기화,자동동기화,,,,Y,,N
AUTO_TRANSACTION,자동이동,자동이동,,,,N,,N
AUTO_TRANSFER,자동이전,자동이전,,,,N,,N
AVAILABLE_ROLE_LIST,사용가능한역할리스트,사용가능한역할리스트,,,,N,,N
AVERAGE,균형,균형,,,,N,,N
AVERAGE_DECREASE_RATE,평균감소율,평균감소율,,,%,N,AVG,N
AVERAGE_INCREASE_RATE,평균증가율,평균증가율,,,%,N,AVG,N
AVG,평균,평균,,,,N,,N
AVG_ACTUAL_RATE,달성율,달성율,,,%,N,AVG,N
AVG_IN_TIME,인평균,인평균,,,,N,"MIN,MAX",N
AVG_MATERIAL_COST_AMT,평균가재료비,평균가재료비 (금액),,,KRW,N,"SUM,AVG",N
AVG_OF_IN_TIME,평균시간,평균시간,,,,N,"MIN,MAX",N
AVG_PRICE,평균단가,평균단가,,,KRW,N,,N
AVLIABLE_PRODUCTION_TIME,가용시간(분),가용시간(분),,,,N,"MIN,MAX",N
A_CHECK_YN,A 체크유무,A 체크유무,,,,Y,,N
A_ITEM_CODE,A 품목코드,A 품목코드 (코드 값),,,,Y,,N
A_ITEM_LOT_NO,A 롯트번호,A 롯트번호,,,,N,,N
A_LINE_CODE,A 라인코드,A 라인코드 (코드 값),,,,Y,,N
A_LOCATION,A 위치,A 위치,,,,N,,N
A_MODEL_NAME,A 모델명,A 모델명,,,,N,,N
A_TYPE,A 유형,A 유형,,,,Y,,N
A_URGENCY,A중요사항,A중요사항,,,,N,,N
A_WORKER,작업자,작업자,,,,N,,N
A_WORK_DATE,입출고 일자,입출고 일자 (날짜),,,,N,"MIN,MAX",N
BACKUP,백업,백업,,,,N,,N
BACKUPBLOCK_CHECK_HISTORY_QUERY,백업블럭체크이력조회,백업블럭체크이력조회,,,,N,,N
BACKUPBLOCK_CHECK_MASTER,백업블럭체크마스터,백업블럭체크마스터,,,,N,,N
BACKUP_BLOCK_CHECK_HISTORY_QUERY,백업블럭이력조회,백업블럭이력조회,,,,N,,N
BACKUP_BLOCK_CHECK_MASTER,백업블럭검사관리,백업블럭검사관리,,,,N,,N
BACKUP_MANAGER,백업관리,백업관리,,,,N,,N
BACK_ACCOUNT,은행계좌,은행계좌,,,,N,"SUM,AVG",N
BACK_CODE,은행코드,은행코드 (코드 값),,,,Y,,N
BACK_NAME,은행명,은행명,,,,N,,N
BAD,불량,불량,,,,N,,N
BAD_ACTUALQTY,불량수량,불량수량 (수량),,,EA,N,"SUM,AVG",N
BAD_ACTUAL_QTY,불량실적수량,불량실적수량 (수량),,,EA,N,"SUM,AVG",N
BAD_ACTUAL_QTY_SUM,불량 실적수량합계,불량 실적수량합계 (수량),,,EA,N,"SUM,AVG",N
BAD_CAUSE_BY,@불량원인,@불량원인,,,,N,,N
BAD_CAUSE_SUB_TOTAL,불량원인별총계,불량원인별총계,,,,N,"SUM,AVG",N
BAD_CRADE,불량등급,불량등급,,,,N,,N
BAD_DESCRIPTION,불량내용,불량내용,,,,N,,N
BAD_DIVISION,불량구분,불량구분,,,,Y,,N
BAD_EXTRACT_YN,불량전개여부,불량전개여부,,,,Y,,N
BAD_FEEDER_MANAGE,불량피더관리,불량피더관리,,,,N,,N
BAD_INVENTORY_QTY,불량재고수량,불량재고수량 (수량),,,EA,N,"SUM,AVG",N
BAD_ISSUE,불량출고,불량출고,,,,N,,N
BAD_ISSUE_AMT,불량출고금액,불량출고금액 (금액),,,KRW,N,"SUM,AVG",N
BAD_ISSUE_LIST,불량출고리스트,불량출고리스트,,,,N,,N
BAD_ISSUE_LIST_FOR_ASSEMBLY_BAD,반제품불량출고리스트,반제품불량출고리스트,,,,N,,N
BAD_ISSUE_QTY,불량출고수량,불량출고수량 (수량),,,EA,N,"SUM,AVG",N
BAD_ISSUE_RATE,불량출고율,불량출고율,,,%,N,AVG,N
BAD_LIST,불량명세리스트,불량명세리스트,,,,N,,N
BAD_MAX_RATE,최대불량율,최대불량율,,,%,N,AVG,N
BAD_PPM,불량률(PPM),불량률(PPM),,,,N,,N
BAD_QTY,불량수량,불량수량 (수량),,,EA,N,"SUM,AVG",N
BAD_QTY_EXTRACT_YN,불량수량제외후넘김,불량수량제외후넘김 (수량),,,EA,Y,"SUM,AVG",N
BAD_QTY_SUM,불량합계,불량합계 (수량),,,EA,N,"SUM,AVG",N
BAD_RATE,불량율,불량율,,,%,N,AVG,N
